Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,2000 Lake Washington Apartments,1300 North 20th Street,,Renton,WA,98056,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,47.50982,-122.20117,2024-03-06,312019,2024-03-06 00:05:07 UTC,,,,2022-10-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,AMZ SEA27-28 P6 007,345 Boren Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621558,-122.336929,2024-03-06,312091,2024-03-06 01:32:01 UTC,,,,2023-09-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,AMZ SEA27-28 P3 012,345 Boren Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621611,-122.336961,2024-03-06,312095,2024-03-06 01:32:50 UTC,,,,2023-09-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,AMZ SEA27-28 P3 013,345 Boren Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621517,-122.336996,2024-03-06,312096,2024-03-06 01:32:50 UTC,,,,2023-09-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,AMZ SEA27-28 P3 014,345 Boren Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621596,-122.337002,2024-03-06,312097,2024-03-06 01:32:50 UTC,,,,2023-09-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,AMZ SEA27-28 P3 015,345 Boren Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621564,-122.336999,2024-03-06,312098,2024-03-06 01:32:50 UTC,,,,2023-09-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,AMZ SEA27-28 P5 010,345 Boren Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621597,-122.337012,2024-03-06,312099,2024-03-06 01:32:50 UTC,,,,2023-09-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,AMZ SEA27-28 P5 011,345 Boren Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621624,-122.336999,2024-03-06,312100,2024-03-06 01:32:50 UTC,,,,2023-09-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,AMZ SEA27-28 P5 009,345 Boren Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621547,-122.33698,2024-03-06,312101,2024-03-06 01:32:51 UTC,,,,2023-09-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,AMZ SEA27-28 P6 008,345 Boren Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621566,-122.336961,2024-03-06,312102,2024-03-06 01:32:51 UTC,,,,2023-09-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,AMZ SEA27-28 P6 006,345 Boren Ave N,,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.621587,-122.336956,2024-03-06,312103,2024-03-06 01:32:51 UTC,,,,2023-09-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Bowen Scarff Ford,1157 Central Avenue North,,Kent,WA,98032,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,47.39555066865192,-122.22888831829938,2024-03-06,312149,2024-03-06 00:05:12 UTC,,,,2023-09-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,TPS FACILITIES TPS FAWCETT 1,201 E 61st St,,Tacoma,WA,98404,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.202106,-122.428907,2024-03-06,312170,2024-03-06 01:32:01 UTC,,,,2023-10-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Lummi Bay Market 260,4839 Rural Ave,,Bellingham,WA,98226,,866-816-7584,E,,Public,,,,,,,,4,,EV Connect,http://evconnect.com/,GPS,48.815705,-122.555513,2024-03-06,312364,2024-03-06 01:55:11 UTC,,,,2023-10-05,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,NINEBARK 157/158,600 S Marina Way,,Washougal,WA,98671,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.578597,-122.369998,2024-03-06,312440,2024-03-06 01:29:33 UTC,,,,2023-10-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,NINEBARK 141/142,600 S Marina Way,,Washougal,WA,98671,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.578612,-122.369966,2024-03-06,312442,2024-03-06 01:30:05 UTC,,,,2023-10-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,NINEBARK 223/224,600 S Marina Way,,Washougal,WA,98671,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.578614,-122.37,2024-03-06,312445,2024-03-06 01:30:17 UTC,,,,2023-10-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,NINEBARK 239,600 S Marina Way,,Washougal,WA,98671,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.578607,-122.370007,2024-03-06,312485,2024-03-06 01:33:43 UTC,,,,2023-10-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,NINEBARK 229/230,600 S Marina Way,,Washougal,WA,98671,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.578611,-122.369998,2024-03-06,312541,2024-03-06 01:30:32 UTC,,,,2023-10-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,NINEBARK 177,600 S Marina Way,,Washougal,WA,98671,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.578601,-122.369971,2024-03-06,312581,2024-03-06 01:33:44 UTC,,,,2023-10-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,14700 East Indiana Avenue (US-Q8C-L5K-1A),14700 East Indiana Avenue,,Spokane Valley,WA,99216,,866-576-1495,E,,Public,24 hours daily; for Rivian use only,A ACCOUNT_BALANCE D M V,,,,,,1,,RIVIAN_ADVENTURE,https://rivian.com/experience/charging,GPS,47.6743486,-117.2044944,2024-03-06,312611,2024-03-06 02:00:46 UTC,,,,2023-10-07,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,14700 East Indiana Avenue (US-Q8C-L5K-1B),14700 East Indiana Avenue,,Spokane Valley,WA,99216,,866-576-1495,E,,Public,24 hours daily; for Rivian use only,A ACCOUNT_BALANCE D M V,,,,,,1,,RIVIAN_ADVENTURE,https://rivian.com/experience/charging,GPS,47.6743353,-117.2045108,2024-03-06,312612,2024-03-06 02:00:46 UTC,,,,2023-10-07,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,14700 East Indiana Avenue (US-Q8C-L5K-1C),14700 East Indiana Avenue,,Spokane Valley,WA,99216,,866-576-1495,E,,Public,24 hours daily; for Rivian use only,A ACCOUNT_BALANCE D M V,,,,,,1,,RIVIAN_ADVENTURE,https://rivian.com/experience/charging,GPS,47.6743405,-117.2045349,2024-03-06,312613,2024-03-06 02:00:46 UTC,,,,2023-10-07,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,14700 East Indiana Avenue (US-Q8C-L5K-2A),14700 East Indiana Avenue,,Spokane Valley,WA,99216,,866-576-1495,E,,Public,24 hours daily; for Rivian use only,A ACCOUNT_BALANCE D M V,,,,,,1,,RIVIAN_ADVENTURE,https://rivian.com/experience/charging,GPS,47.6743272,-117.2045561,2024-03-06,312614,2024-03-06 02:00:46 UTC,,,,2023-10-07,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,14700 East Indiana Avenue (US-Q8C-L5K-2B),14700 East Indiana Avenue,,Spokane Valley,WA,99216,,866-576-1495,E,,Public,24 hours daily; for Rivian use only,A ACCOUNT_BALANCE D M V,,,,,,1,,RIVIAN_ADVENTURE,https://rivian.com/experience/charging,GPS,47.6743267,-117.2045772,2024-03-06,312615,2024-03-06 02:00:46 UTC,,,,2023-10-07,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,14700 East Indiana Avenue (US-Q8C-L5K-2C),14700 East Indiana Avenue,,Spokane Valley,WA,99216,,866-576-1495,E,,Public,24 hours daily; for Rivian use only,A ACCOUNT_BALANCE D M V,,,,,,1,,RIVIAN_ADVENTURE,https://rivian.com/experience/charging,GPS,47.6742739,-117.20461,2024-03-06,312616,2024-03-06 02:00:46 UTC,,,,2023-10-07,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Reds Fly Shop,14706 State Route 821,,Ellensburg,WA,98926,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,46.843149,-120.462157,2024-03-06,312752,2024-03-06 02:05:09 UTC,,,,2023-10-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Lincoln Plaza,11225 Southeast 6th Street,,Bellevue,WA,98004,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,47.604151149501504,-122.18940939047714,2024-03-06,313003,2024-03-06 00:01:13 UTC,,,,2023-10-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ESD RANDLE DCFC,9781 US-12,,Randle,WA,98377,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,46.535837,-121.958914,2024-03-06,313024,2024-03-06 01:30:29 UTC,,,,2023-10-13,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Red Robin at Redmond Town Center Shopping,7597 170th Ave NE,,Redmond,WA,98052,,888-356-8911,E,,Public,24 hours daily,,,,,,,2,,FLO,https://flo.ca/,GPS,47.670465,-122.114889,2024-03-06,313071,2024-03-06 02:05:10 UTC,,,,2023-10-13,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,1st St Parking Lot,105 W 1st St,,Sprague,WA,99032,,800-227-9187,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,47.3001237950386,-117.976062919428,2023-11-09,313077,2024-01-31 22:07:01 UTC,P,,,2023-10-12,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,CHAS Cheney Dental Clinic,1720 2nd St,,Cheney,WA,99004,,,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,4,,,Non-Networked,,GPS,47.4972856294039,-117.565699782953,2023-11-09,313078,2024-01-31 22:07:01 UTC,P,,,2023-10-12,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Days Inn & Suites,1215 S Garfield Rd,,Airway Heights,WA,99001,,509-850-9413,E,,Public - Call ahead,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,47.6441402329576,-117.576707512147,2023-11-09,313079,2024-01-31 22:07:01 UTC,P,,,2023-10-12,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Goodwill Industries Outlet Store,9837 W Flight Dr,,Spokane,WA,99224,,509-279-2916,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,4,,,Non-Networked,,GPS,47.6405748972829,-117.550308583482,2023-11-09,313080,2024-01-31 22:07:01 UTC,P,,,2023-10-12,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,AgWest Farm Credit,2001 Flint Rd,,Spokane,WA,99224,,509-340-5300,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,6,,,Non-Networked,,GPS,47.636747291571,-117.538139100635,2023-11-09,313081,2024-01-31 22:07:01 UTC,P,,,2023-10-12,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,SpringHill Suites by Marriott,8967 W Airport Dr,,Spokane,WA,99224,,509-838-9540,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,47.6268814476275,-117.537588234816,2023-11-09,313082,2024-01-31 22:07:01 UTC,P,,,2023-10-12,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,"WEMCO, Inc",5510 W Thorpe Rd,,Spokane,WA,99224,,,E,,Private - Call ahead,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,47.6176524554148,-117.489923319859,2023-11-09,313083,2024-01-31 22:07:01 UTC,P,,,2023-10-12,,,,,J1772,US,,,,Privé - Appeler à l'avance,,private,CALL,,PARKING_LOT,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,false
ELEC,Washington Trust Bank,3103 S Grand Blvd,,Spokane,WA,99203,,509-353-5645,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,47.625993076023,-117.401065286262,2023-11-09,313084,2024-01-31 22:07:01 UTC,P,,,2023-10-12,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,BANK,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Huckleberry's Natural Market,926 S Monroe St,,Spokane,WA,99204,,509-624-1349,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,47.6464283735088,-117.426683514568,2023-11-09,313085,2024-01-31 22:07:01 UTC,P,,,2023-10-12,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GROCERY,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Spokane Club Hotel,1002 W Riverside Ave,,Spokane,WA,99201,,509-838-8511,E,,Public - Call ahead,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,47.659207793755,-117.427341208809,2023-11-09,313086,2024-01-31 22:07:01 UTC,P,,,2023-10-12,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Spokane Public Library - Central,906 W Main Ave,,Spokane,WA,99201,,509-444-5300,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,4,,,Non-Networked,,GPS,47.6596979865922,-117.425382878579,2023-11-09,313087,2024-01-31 22:07:01 UTC,P,,,2023-10-12,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,LIBRARY,,,,,,,$2.88 per hour parking fee,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Parkade Plaza Parking Garage,511 W Main Ave St,,Spokane,WA,99201,,509-747-7021,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,6,,,Non-Networked,,GPS,47.6589127666411,-117.420004142045,2023-11-09,313088,2024-01-31 22:07:01 UTC,P,,,2023-10-12,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Summit Medical Center,546 N Jefferson St,,Spokane,WA,99260,,,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,47.6628381439015,-117.429561558108,2023-11-09,313089,2024-01-31 22:07:01 UTC,P,,,2023-10-12,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,803 N Post St Parking,803 N Post St,,Spokane,WA,99201,,509-489-8697,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,8,,,Non-Networked,,GPS,47.6649707611323,-117.424154919314,2023-11-09,313090,2024-01-31 22:07:01 UTC,P,,,2023-10-12,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,201 W North River Dr Garage,201 W North River Dr,,Spokane,WA,99201,,,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,6,,,Non-Networked,,GPS,47.6635639825081,-117.413773924025,2023-11-09,313091,2024-01-31 22:07:01 UTC,P,,,2023-10-12,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Scott Morris Center,611 E Sprague Ave,,Spokane,WA,99202,,,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,47.6576629583616,-117.401612930819,2023-11-09,313092,2024-01-31 22:07:01 UTC,P,,,2023-10-12,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,$2.00 per hour parking fee,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Lithia Camp Chevrolet,101 E Montgomery Ave,,Spokane,WA,99207,,509-381-2970,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,47.6791780046368,-117.409162927993,2023-11-09,313093,2024-01-31 22:07:01 UTC,P,,,2023-10-12,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Ocean Shores Visitor Center - Tesla Supercharger,120 W Chance a La Mer NW,,Ocean Shores,WA,98569,,877-798-3752,E,,Public - Credit card at all times,24 hours daily; for Tesla use only,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,47.0080700982166,-124.16514134488,2023-11-09,313099,2024-01-31 22:07:01 UTC,P,,,2023-10-12,,,,,TESLA,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PARKING_LOT,,,,,,,$0.46 per kWh,,,,,,,,,,false,,,,,,,,LD,false
ELEC,SpringHill Suites by Marriott - Tesla Destination,8967 W Airport Dr,,Spokane,WA,99224,,509-838-9540,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,47.6268814476275,-117.537588234816,2023-11-09,313100,2024-01-31 22:07:01 UTC,P,,,2023-10-12,,,,,TESLA,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,DEPT OF ECOLOGY HQ 8,300 Desmond Dr SE,,Lacey,WA,98503,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.04741,-122.80642,2024-03-06,313692,2024-03-06 01:33:56 UTC,,,,2023-10-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,DEPT OF ECOLOGY HQ 6,300 Desmond Dr SE,,Lacey,WA,98503,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.047593,-122.806449,2024-03-06,313695,2024-03-06 01:33:59 UTC,,,,2023-10-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,DEPT OF ECOLOGY HQ 7,300 Desmond Dr SE,,Lacey,WA,98503,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.047474,-122.806465,2024-03-06,313696,2024-03-06 01:33:59 UTC,,,,2023-10-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,HOTEL INDIGO B1: RIGHT,550 Waterfront Way,,Vancouver,WA,98660,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.623493,-122.677765,2024-03-06,314024,2024-03-06 01:22:45 UTC,,,,2023-10-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,HOTEL INDIGO B1: LEFT,565 W Columbia Way,,Vancouver,WA,98660,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,45.623505,-122.677765,2024-03-06,314051,2024-03-06 01:33:39 UTC,,,,2023-10-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ESD PACKWOOD DCFC,13053 US-12,,Packwood,WA,98361,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,46.6099,-121.669522,2024-03-06,314134,2024-03-06 01:30:46 UTC,,,,2023-10-19,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ESD ELBE DCFC,54106 Mountain Hwy,,Elbe,WA,98330,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,46.765037,-122.194264,2024-03-06,314136,2024-03-06 01:31:27 UTC,,,,2023-10-19,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Mathay-Ballinger Park,24100 78th Place West,,Edmonds,WA,98026,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,47.78069523487534,-122.33917350720871,2024-03-06,314497,2024-03-06 00:03:15 UTC,,,,2023-10-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Yost Pool,9535 Bowdoin Way,,Edmonds,WA,98020,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,47.80840769494938,-122.36008828525904,2024-03-06,314498,2024-03-06 00:02:39 UTC,,,,2023-10-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Meadowdale Community Clubhouse,6801 North Meadowdale Road,,Edmonds,WA,98026,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,47.84948206900219,-122.32542304477656,2024-03-06,314499,2024-03-06 00:04:24 UTC,,,,2023-10-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Sierra Park,19020 80th Avenue West,,Edmonds,WA,98026,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,47.82656454887777,-122.34282967546146,2024-03-06,314502,2024-03-06 00:08:23 UTC,,,,2023-10-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Hickman Park,23700 104th Avenue West,,Edmonds,WA,98020,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,47.78448638661424,-122.37324922784877,2024-03-06,314507,2024-03-06 00:09:09 UTC,,,,2023-10-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
