state,county,fips_state,fips_county,year,renting_hh,filings_observed,ind_filings_court_issued_lt,hh_threat_observed
South Carolina,Darlington County,45,45031,2001,6098,1500,0,
South Carolina,Darlington County,45,45031,2002,6257,1506,0,
South Carolina,Darlington County,45,45031,2003,6417,1535,0,
South Carolina,Darlington County,45,45031,2004,6576,1613,0,
South Carolina,Darlington County,45,45031,2005,6735,1579,0,
South Carolina,Darlington County,45,45031,2006,6894,1485,0,
South Carolina,Darlington County,45,45031,2007,7053,1572,0,
South Carolina,Darlington County,45,45031,2008,7213,1660,0,
South Carolina,Darlington County,45,45031,2009,7372,1672,0,
South Carolina,Darlington County,45,45031,2010,7531,1606,0,1290
South Carolina,Darlington County,45,45031,2011,7621,1725,0,1258
South Carolina,Darlington County,45,45031,2012,7712,1800,0,1300
South Carolina,Darlington County,45,45031,2013,7802,1638,0,
South Carolina,Darlington County,45,45031,2014,7892,1663,0,1310
South Carolina,Darlington County,45,45031,2015,7983,1726,0,1314
South Carolina,Dillon County,45,45033,2000,3135,341,0,
South Carolina,Dillon County,45,45033,2001,3223,300,0,
South Carolina,Dillon County,45,45033,2002,3311,329,0,
South Carolina,Dillon County,45,45033,2003,3399,383,0,
South Carolina,Dillon County,45,45033,2004,3487,419,0,
South Carolina,Dillon County,45,45033,2005,3575,503,0,
South Carolina,Dillon County,45,45033,2006,3663,589,0,
South Carolina,Dillon County,45,45033,2007,3751,311,0,
South Carolina,Dillon County,45,45033,2008,3839,542,0,
South Carolina,Dillon County,45,45033,2009,3927,582,0,
South Carolina,Dillon County,45,45033,2010,4015,676,0,529
South Carolina,Dillon County,45,45033,2011,4055,860,0,586
South Carolina,Dillon County,45,45033,2012,4095,929,0,590
South Carolina,Dillon County,45,45033,2013,4135,1049,0,
South Carolina,Dillon County,45,45033,2014,4174,1130,0,698
South Carolina,Dillon County,45,45033,2015,4214,1085,0,
South Carolina,Dorchester County,45,45035,2000,8648,2688,0,
South Carolina,Dorchester County,45,45035,2001,9202,2776,0,
South Carolina,Dorchester County,45,45035,2002,9756,3024,0,
South Carolina,Dorchester County,45,45035,2003,10309,3224,0,
South Carolina,Dorchester County,45,45035,2004,10863,3326,0,
South Carolina,Dorchester County,45,45035,2005,11417,3592,0,
South Carolina,Dorchester County,45,45035,2006,11971,3919,0,
South Carolina,Dorchester County,45,45035,2007,12525,4105,0,
South Carolina,Dorchester County,45,45035,2008,13078,4839,0,
South Carolina,Dorchester County,45,45035,2009,13632,5001,0,
South Carolina,Dorchester County,45,45035,2010,14186,5297,0,3065
South Carolina,Dorchester County,45,45035,2011,14581,5117,0,3076
South Carolina,Dorchester County,45,45035,2012,14977,5516,0,3092
South Carolina,Dorchester County,45,45035,2013,15372,5769,0,3112
South Carolina,Dorchester County,45,45035,2014,15767,5947,0,3258
South Carolina,Dorchester County,45,45035,2015,16163,5684,0,3230
South Carolina,Edgefield County,45,45037,2000,1611,127,0,
South Carolina,Edgefield County,45,45037,2001,1674,131,0,
South Carolina,Edgefield County,45,45037,2002,1736,141,0,
South Carolina,Edgefield County,45,45037,2003,1799,146,0,
South Carolina,Edgefield County,45,45037,2004,1861,145,0,
South Carolina,Edgefield County,45,45037,2005,1924,164,0,
South Carolina,Edgefield County,45,45037,2006,1986,165,0,
South Carolina,Edgefield County,45,45037,2007,2049,176,0,
South Carolina,Edgefield County,45,45037,2008,2111,186,0,
South Carolina,Edgefield County,45,45037,2009,2174,168,0,
South Carolina,Edgefield County,45,45037,2010,2236,183,0,144
South Carolina,Edgefield County,45,45037,2011,2273,189,0,158
South Carolina,Edgefield County,45,45037,2012,2310,199,0,169
South Carolina,Edgefield County,45,45037,2013,2348,172,0,148
South Carolina,Edgefield County,45,45037,2014,2385,239,0,190
South Carolina,Edgefield County,45,45037,2015,2422,235,0,167
South Carolina,Fairfield County,45,45039,2010,2430,340,0,
South Carolina,Fairfield County,45,45039,2011,2474,392,0,301
South Carolina,Fairfield County,45,45039,2012,2518,345,0,292
South Carolina,Fairfield County,45,45039,2013,2563,366,0,
South Carolina,Fairfield County,45,45039,2014,2607,382,0,308
South Carolina,Fairfield County,45,45039,2015,2651,415,0,316
South Carolina,Florence County,45,45041,2000,12732,3819,0,
South Carolina,Florence County,45,45041,2003,14050,4313,0,
South Carolina,Florence County,45,45041,2004,14490,5450,0,
South Carolina,Florence County,45,45041,2005,14929,7029,0,
South Carolina,Florence County,45,45041,2006,15369,7303,0,
South Carolina,Florence County,45,45041,2007,15808,7627,0,
South Carolina,Florence County,45,45041,2008,16248,7540,0,
South Carolina,Florence County,45,45041,2009,16687,8028,0,
South Carolina,Florence County,45,45041,2010,17127,8026,0,4003
South Carolina,Florence County,45,45041,2011,17349,8291,0,4152
South Carolina,Florence County,45,45041,2012,17571,8227,0,4239
South Carolina,Florence County,45,45041,2013,17793,8120,0,4184
South Carolina,Florence County,45,45041,2014,18014,7996,0,4006
South Carolina,Florence County,45,45041,2015,18236,7891,0,4030
South Carolina,Georgetown County,45,45043,2001,4178,561,0,
South Carolina,Georgetown County,45,45043,2002,4319,564,0,
South Carolina,Georgetown County,45,45043,2003,4460,749,0,
South Carolina,Georgetown County,45,45043,2004,4601,677,0,
South Carolina,Georgetown County,45,45043,2005,4742,753,0,
South Carolina,Georgetown County,45,45043,2006,4883,843,0,
South Carolina,Georgetown County,45,45043,2007,5024,956,0,
South Carolina,Georgetown County,45,45043,2008,5165,1019,0,
South Carolina,Georgetown County,45,45043,2009,5306,936,0,
South Carolina,Georgetown County,45,45043,2010,5447,1018,0,655
South Carolina,Georgetown County,45,45043,2011,5556,1128,0,748
South Carolina,Georgetown County,45,45043,2012,5664,1151,0,792
South Carolina,Georgetown County,45,45043,2013,5773,1205,0,825
South Carolina,Georgetown County,45,45043,2014,5881,1221,0,836
South Carolina,Georgetown County,45,45043,2015,5990,1228,0,
South Carolina,Greenville County,45,45045,2000,47579,13376,0,
South Carolina,Greenville County,45,45045,2001,48570,12857,0,
South Carolina,Greenville County,45,45045,2002,49562,12334,0,
South Carolina,Greenville County,45,45045,2003,50553,12062,0,
South Carolina,Greenville County,45,45045,2004,51544,11709,0,
South Carolina,Greenville County,45,45045,2005,52536,12253,0,
South Carolina,Greenville County,45,45045,2006,53527,12378,0,
South Carolina,Greenville County,45,45045,2007,54518,13210,0,
South Carolina,Greenville County,45,45045,2008,55509,13854,0,
South Carolina,Greenville County,45,45045,2009,56501,13455,0,
South Carolina,Greenville County,45,45045,2010,57492,14728,0,9769
South Carolina,Greenville County,45,45045,2011,58886,15468,0,10130
South Carolina,Greenville County,45,45045,2012,60279,16118,0,
South Carolina,Greenville County,45,45045,2013,61673,15056,0,
South Carolina,Greenville County,45,45045,2014,63066,15397,0,9678
South Carolina,Greenville County,45,45045,2015,64460,14060,0,
South Carolina,Greenwood County,45,45047,2000,7918,1802,0,
South Carolina,Greenwood County,45,45047,2001,8078,1598,0,
South Carolina,Greenwood County,45,45047,2002,8239,1563,0,
South Carolina,Greenwood County,45,45047,2003,8399,1614,0,
South Carolina,Greenwood County,45,45047,2004,8560,1740,0,
South Carolina,Greenwood County,45,45047,2005,8720,1560,0,
South Carolina,Greenwood County,45,45047,2006,8880,1531,0,
South Carolina,Greenwood County,45,45047,2007,9041,1901,0,
South Carolina,Greenwood County,45,45047,2008,9201,1987,0,
South Carolina,Greenwood County,45,45047,2009,9362,1919,0,
South Carolina,Greenwood County,45,45047,2010,9522,2159,0,1554
South Carolina,Greenwood County,45,45047,2011,9632,2506,0,1661
South Carolina,Greenwood County,45,45047,2012,9743,2464,0,1705
South Carolina,Greenwood County,45,45047,2013,9853,2477,0,1736
South Carolina,Greenwood County,45,45047,2014,9963,2715,0,1779
South Carolina,Greenwood County,45,45047,2015,10074,2827,0,1837
South Carolina,Hampton County,45,45049,2000,1631,96,0,
South Carolina,Hampton County,45,45049,2001,1668,109,0,
South Carolina,Hampton County,45,45049,2002,1704,124,0,
South Carolina,Hampton County,45,45049,2003,1741,106,0,
South Carolina,Hampton County,45,45049,2004,1778,126,0,
South Carolina,Hampton County,45,45049,2005,1815,97,0,
South Carolina,Hampton County,45,45049,2006,1851,84,0,
South Carolina,Hampton County,45,45049,2007,1888,131,0,
South Carolina,Hampton County,45,45049,2008,1925,148,0,
South Carolina,Hampton County,45,45049,2009,1961,105,0,
South Carolina,Hampton County,45,45049,2010,1998,113,0,105
South Carolina,Hampton County,45,45049,2011,2036,173,0,158
South Carolina,Hampton County,45,45049,2012,2074,141,0,126
South Carolina,Hampton County,45,45049,2013,2112,163,0,149
South Carolina,Hampton County,45,45049,2014,2149,165,0,
South Carolina,Hampton County,45,45049,2015,2187,145,0,
South Carolina,Horry County,45,45051,2000,22089,3341,0,
South Carolina,Horry County,45,45051,2001,23403,3480,0,
South Carolina,Horry County,45,45051,2002,24717,3925,0,
South Carolina,Horry County,45,45051,2003,26031,4419,0,
South Carolina,Horry County,45,45051,2004,27345,4905,0,
South Carolina,Horry County,45,45051,2005,28658,5418,0,
South Carolina,Horry County,45,45051,2006,29972,5740,0,
South Carolina,Horry County,45,45051,2007,31286,5988,0,
South Carolina,Horry County,45,45051,2008,32600,5983,0,
South Carolina,Horry County,45,45051,2009,33914,5504,0,
South Carolina,Horry County,45,45051,2010,35228,6135,0,4692
South Carolina,Horry County,45,45051,2011,36559,6783,0,5070
South Carolina,Horry County,45,45051,2012,37890,7054,0,5258
South Carolina,Horry County,45,45051,2013,39221,7073,0,5272
South Carolina,Horry County,45,45051,2014,40552,7095,0,5182
South Carolina,Horry County,45,45051,2015,41883,7102,0,5174
South Carolina,Jasper County,45,45053,2007,2324,199,0,
South Carolina,Jasper County,45,45053,2008,2431,350,0,
South Carolina,Jasper County,45,45053,2009,2539,439,0,
South Carolina,Jasper County,45,45053,2010,2646,432,0,366
South Carolina,Jasper County,45,45053,2011,2774,393,0,334
South Carolina,Jasper County,45,45053,2012,2901,408,0,361
South Carolina,Jasper County,45,45053,2013,3029,395,0,340
South Carolina,Jasper County,45,45053,2014,3156,436,0,360
South Carolina,Jasper County,45,45053,2015,3284,461,0,393
South Carolina,Kershaw County,45,45055,2000,3629,489,0,
South Carolina,Kershaw County,45,45055,2001,3784,497,0,
South Carolina,Kershaw County,45,45055,2002,3939,580,0,
South Carolina,Kershaw County,45,45055,2003,4094,682,0,
South Carolina,Kershaw County,45,45055,2004,4249,729,0,
South Carolina,Kershaw County,45,45055,2005,4404,681,0,
South Carolina,Kershaw County,45,45055,2006,4559,626,0,
South Carolina,Kershaw County,45,45055,2007,4714,650,0,
South Carolina,Kershaw County,45,45055,2008,4869,672,0,
South Carolina,Kershaw County,45,45055,2009,5024,597,0,
South Carolina,Kershaw County,45,45055,2010,5179,730,0,507
South Carolina,Kershaw County,45,45055,2011,5292,772,0,567
South Carolina,Kershaw County,45,45055,2012,5405,718,0,518
South Carolina,Kershaw County,45,45055,2013,5519,914,0,
South Carolina,Kershaw County,45,45055,2014,5632,956,0,613
South Carolina,Kershaw County,45,45055,2015,5745,921,0,
South Carolina,Lancaster County,45,45057,2000,5792,1076,0,
South Carolina,Lancaster County,45,45057,2001,5939,1074,0,
South Carolina,Lancaster County,45,45057,2002,6085,1012,0,
South Carolina,Lancaster County,45,45057,2003,6232,1004,0,
South Carolina,Lancaster County,45,45057,2004,6378,1036,0,
South Carolina,Lancaster County,45,45057,2005,6525,1189,0,
South Carolina,Lancaster County,45,45057,2006,6671,1117,0,
South Carolina,Lancaster County,45,45057,2007,6818,1164,0,
South Carolina,Lancaster County,45,45057,2008,6964,1170,0,
South Carolina,Lancaster County,45,45057,2009,7111,1106,0,896
South Carolina,Lancaster County,45,45057,2010,7257,1306,0,1002
South Carolina,Lancaster County,45,45057,2011,7517,1280,0,983
South Carolina,Lancaster County,45,45057,2012,7776,1294,0,976
South Carolina,Lancaster County,45,45057,2013,8036,1363,0,1026
South Carolina,Lancaster County,45,45057,2014,8296,1494,0,1103
South Carolina,Lancaster County,45,45057,2015,8555,1481,0,1157
South Carolina,Laurens County,45,45059,2001,6041,1289,0,
South Carolina,Laurens County,45,45059,2002,6164,1342,0,
South Carolina,Laurens County,45,45059,2003,6288,1568,0,
South Carolina,Laurens County,45,45059,2004,6411,1773,0,
South Carolina,Laurens County,45,45059,2005,6534,2023,0,
South Carolina,Laurens County,45,45059,2006,6657,1857,0,
South Carolina,Laurens County,45,45059,2007,6780,2256,0,
South Carolina,Laurens County,45,45059,2008,6904,2255,0,
South Carolina,Laurens County,45,45059,2009,7027,1666,0,
South Carolina,Laurens County,45,45059,2010,7150,1750,0,1221
South Carolina,Laurens County,45,45059,2011,7245,2040,0,1354
South Carolina,Laurens County,45,45059,2012,7339,2028,0,1321
South Carolina,Laurens County,45,45059,2013,7434,2023,0,1384
South Carolina,Laurens County,45,45059,2014,7528,2115,0,1395
South Carolina,Laurens County,45,45059,2015,7623,2016,0,1358
South Carolina,Lee County,45,45061,2000,1419,231,0,
South Carolina,Lee County,45,45061,2001,1468,269,0,
South Carolina,Lee County,45,45061,2002,1517,369,0,
South Carolina,Lee County,45,45061,2003,1566,399,0,
South Carolina,Lee County,45,45061,2004,1615,344,0,
South Carolina,Lee County,45,45061,2005,1664,355,0,
South Carolina,Lee County,45,45061,2006,1714,313,0,
South Carolina,Lee County,45,45061,2007,1763,351,0,
South Carolina,Lee County,45,45061,2008,1812,296,0,
South Carolina,Lee County,45,45061,2009,1861,365,0,
South Carolina,Lee County,45,45061,2010,1910,344,0,
South Carolina,Lee County,45,45061,2011,1932,344,0,
South Carolina,Lee County,45,45061,2012,1953,282,0,212
South Carolina,Lee County,45,45061,2013,1975,251,0,218
South Carolina,Lee County,45,45061,2014,1996,269,0,243
South Carolina,Lee County,45,45061,2015,2018,266,0,224
South Carolina,Lexington County,45,45063,2000,18978,4128,0,
South Carolina,Lexington County,45,45063,2001,19774,4480,0,
South Carolina,Lexington County,45,45063,2002,20570,4980,0,
South Carolina,Lexington County,45,45063,2003,21367,5152,0,
South Carolina,Lexington County,45,45063,2004,22163,5535,0,
South Carolina,Lexington County,45,45063,2005,22960,5490,0,
South Carolina,Lexington County,45,45063,2006,23756,5399,0,
South Carolina,Lexington County,45,45063,2007,24553,5777,0,
South Carolina,Lexington County,45,45063,2008,25349,5888,0,
South Carolina,Lexington County,45,45063,2009,26146,6327,0,
South Carolina,Lexington County,45,45063,2010,26942,7378,0,4967
South Carolina,Lexington County,45,45063,2011,27659,7673,0,4927
South Carolina,Lexington County,45,45063,2012,28376,7697,0,4944
South Carolina,Lexington County,45,45063,2013,29093,7708,0,5000
South Carolina,Lexington County,45,45063,2014,29810,7120,0,4692
South Carolina,Lexington County,45,45063,2015,30527,6839,0,4731
South Carolina,Marion County,45,45067,2000,3530,1064,0,
South Carolina,Marion County,45,45067,2001,3585,941,0,
South Carolina,Marion County,45,45067,2002,3640,1022,0,
South Carolina,Marion County,45,45067,2003,3694,995,0,
South Carolina,Marion County,45,45067,2004,3749,1138,0,
South Carolina,Marion County,45,45067,2005,3804,1310,0,
South Carolina,Marion County,45,45067,2006,3859,1494,0,
South Carolina,Marion County,45,45067,2007,3914,1526,0,
South Carolina,Marion County,45,45067,2008,3968,1613,0,
South Carolina,Marion County,45,45067,2009,4023,1538,0,
South Carolina,Marion County,45,45067,2010,4078,1866,0,741
South Carolina,Marion County,45,45067,2011,4119,1770,0,732
South Carolina,Marion County,45,45067,2012,4159,1821,0,741
South Carolina,Marion County,45,45067,2013,4200,1965,0,841
South Carolina,Marion County,45,45067,2014,4240,1819,0,790
South Carolina,Marion County,45,45067,2015,4281,1474,0,685
South Carolina,Marlboro County,45,45069,2007,3428,358,0,
South Carolina,Marlboro County,45,45069,2008,3481,547,0,
South Carolina,Marlboro County,45,45069,2009,3533,472,0,
South Carolina,Marlboro County,45,45069,2010,3586,484,0,412
South Carolina,Marlboro County,45,45069,2011,3604,638,0,495
South Carolina,Marlboro County,45,45069,2012,3622,614,0,478
South Carolina,Marlboro County,45,45069,2013,3640,690,0,
South Carolina,Marlboro County,45,45069,2014,3657,676,0,500
South Carolina,Marlboro County,45,45069,2015,3675,681,0,
South Carolina,McCormick County,45,45065,2004,730,47,0,
South Carolina,McCormick County,45,45065,2005,743,38,0,
South Carolina,McCormick County,45,45065,2006,756,41,0,
South Carolina,McCormick County,45,45065,2007,770,79,0,
South Carolina,McCormick County,45,45065,2008,783,55,0,
South Carolina,McCormick County,45,45065,2009,797,60,0,
South Carolina,McCormick County,45,45065,2010,810,71,0,61
South Carolina,McCormick County,45,45065,2011,827,68,0,57
South Carolina,McCormick County,45,45065,2012,843,72,0,60
South Carolina,McCormick County,45,45065,2013,860,76,0,56
South Carolina,McCormick County,45,45065,2014,877,96,0,74
South Carolina,McCormick County,45,45065,2015,893,81,0,
South Carolina,Newberry County,45,45071,2004,3567,502,0,
South Carolina,Newberry County,45,45071,2005,3646,535,0,
South Carolina,Newberry County,45,45071,2006,3725,495,0,
South Carolina,Newberry County,45,45071,2007,3804,563,0,
South Carolina,Newberry County,45,45071,2008,3884,511,0,
South Carolina,Newberry County,45,45071,2009,3963,534,0,
South Carolina,Newberry County,45,45071,2010,4042,670,0,
South Carolina,Newberry County,45,45071,2011,4109,818,0,
South Carolina,Newberry County,45,45071,2012,4175,778,0,
South Carolina,Newberry County,45,45071,2013,4242,835,0,
South Carolina,Newberry County,45,45071,2014,4309,997,0,
South Carolina,Newberry County,45,45071,2015,4375,1044,0,
South Carolina,Oconee County,45,45073,2000,5892,466,0,
South Carolina,Oconee County,45,45073,2001,6066,476,0,
South Carolina,Oconee County,45,45073,2002,6240,492,0,
South Carolina,Oconee County,45,45073,2003,6414,481,0,
South Carolina,Oconee County,45,45073,2004,6589,608,0,
South Carolina,Oconee County,45,45073,2005,6763,718,0,
South Carolina,Oconee County,45,45073,2006,6937,720,0,
South Carolina,Oconee County,45,45073,2007,7111,772,0,
South Carolina,Oconee County,45,45073,2008,7286,727,0,
South Carolina,Oconee County,45,45073,2009,7460,742,0,
