neighborhood,title,price,beds_sqft,pid,longitude,date,subregion,link,latitude
 (palo alto),Open House 9/19 (Thu) 12:30-1:30pm 2 bedrooms in Old Palo Alto,$2600,   / 2br - 800ft² -    ,4074226932,-122.148678,Sep 17 2013,Peninsula,/pen/apa/4074226932.html,37.434505
 (palo alto),"Great location! Updated apartment, available October!",$1995,   / 1br -    ,4030292367,,Sep 17 2013,Peninsula,/pen/apa/4030292367.html,
 (mountain view),"Stunning 1BR Bamboo Floors in Palo Alto Border, close to Train & Shops",$1950,   / 1br - 654ft² -    ,4074226297,-122.111952,Sep 17 2013,Peninsula,/pen/apa/4074226297.html,37.406368
 (mountain view),"Great location in Los Altos School District, close to shopping",$2895,   / 2br - 1021ft² -    ,4074225561,-122.111952,Sep 17 2013,Peninsula,/pen/apa/4074225561.html,37.406368
 (los altos),Adorable apartment! Great location! Available October 2013!,$2895,   / 2br -    ,4030296677,,Sep 17 2013,Peninsula,/pen/apa/4030296677.html,
 (burlingame),Hillsborough Estate with Gorgeous Views,$8500,   / 5br - 5400ft² -    ,4044809982,,Sep 17 2013,Peninsula,/pen/apa/4044809982.html,
 (mountain view),Hurry Before It's Gone!!! ,$1995,   / 418ft² -    ,4074216265,-122.097262,Sep 17 2013,Peninsula,/pen/apa/4074216265.html,37.403332
 (menlo park),Luxury Penthouse condo in downtown,$6000,   / 2br -    ,4074214705,-122.186986,Sep 17 2013,Peninsula,/pen/apa/4074214705.html,37.451275
 (foster city),Surround yourself in the natural beauty of Foster City,$2785,   / 2br - 1043ft² -    ,4074156380,-122.275901,Sep 17 2013,Peninsula,/pen/apa/4074156380.html,37.534845
 (palo alto),Close to Stanford! GREAT location! El Camino & Page Mill!,$1795,   / 1br -    ,4030303718,,Sep 17 2013,Peninsula,/pen/apa/4030303718.html,
 (portola valley),"LOFT, LOFT, LOFT: Unique, Creative, Creekside Setting...",$2950,   / 1br - 1000ft² -    ,4019210216,-122.193895,Sep 17 2013,Peninsula,/pen/apa/4019210216.html,37.342639
 (redwood city),"4BR/2BA Home: New-Remodel, Wood Floors...",$3950,   / 4br - 2100ft² -    ,4048575207,-122.219576,Sep 17 2013,Peninsula,/pen/apa/4048575207.html,37.466038
 (san mateo),Completely Remodeled 2/1 in the best community around!,$2350,   / 2br - 974ft² -    ,4073867736,-122.333959,Sep 17 2013,Peninsula,/pen/apa/4073867736.html,37.579272
 (daly city),Large One Bedroom in Quiet Cul de Sac in Westborough area  Great Views,$1800,   / 1br -    ,4033870288,,Sep 17 2013,Peninsula,/pen/apa/4033870288.html,
 (daly city),1 bedroom 1 bath Daly City for rent,$1100,   / 1br -    ,4073834826,-122.466295,Sep 17 2013,Peninsula,/pen/apa/4073834826.html,37.705818
 (san mateo),Close to downtown!! Call now to set up a tour!!,$3220,   / 2br - 1170ft² -    ,4073826316,-122.325998,Sep 17 2013,Peninsula,/pen/apa/4073826316.html,37.560763
 (daly city),"Walkable neighborhood right next to shopping center, restaurants, BART",$1695,   / 1br - 650ft² -    ,4073823995,-122.474862,Sep 17 2013,Peninsula,/pen/apa/4073823995.html,37.703517
 (daly city),2BEDROOM/2BATHROOM CONDO IN GATE COMPLEX  IN DALY CITY,$2575,   / 2br - 1081ft² -    ,4062825281,-122.424702,Sep 17 2013,Peninsula,/pen/apa/4062825281.html,37.706665
 (foster city),BAYSIDE APT w/ BALCONY & VIEWS OF BAY & BRIDGE!!!,$1895,   / 1br -    ,4073747159,-122.248783,Sep 17 2013,Peninsula,/pen/apa/4073747159.html,37.561592
 (pacifica),4BR/2BA Single Family House ,$2600,   / 4br -    ,4073812058,,Sep 17 2013,Peninsula,/pen/apa/4073812058.html,
 (daly city),"For A Better You, Rent Me - A savvy 1 BR 1A Small ",$2225,   / 1br - 693ft² -    ,4073516517,-122.463383,Sep 17 2013,Peninsula,/pen/apa/4073516517.html,37.682733
 (san mateo),Walk to Caltrains /Renovated 1 bedroom with balcony,$1950,   / 1br - 700ft² -    ,4073518616,,Sep 17 2013,Peninsula,/pen/apa/4073518616.html,
 (mountain view),STUDIO WITH PRIVATE BALCONY! Near San Antonio Shopping!,$1595,   / 530ft² -    ,4033822934,-122.112136,Sep 17 2013,Peninsula,/pen/apa/4033822934.html,37.408943
 (palo alto),Top Floor Studio 1/2 Block to University Ave! Excellent floor plan!,$1895,   / 450ft² -    ,4062723248,-122.16033,Sep 17 2013,Peninsula,/pen/apa/4062723248.html,37.445741
 (foster city),Just the right size for you!,$2105,   / 1br - 730ft² -    ,4073373641,-122.275858,Sep 17 2013,Peninsula,/pen/apa/4073373641.html,37.534862
 (daly city),3BR-2Bath house in Westlake district,$2800,   / 3br -    ,4073496152,-122.491084,Sep 17 2013,Peninsula,/pen/apa/4073496152.html,37.688233
 (mountain view),10th floor apartment with view of Los Altos hills!,$3865,   / 2br - 1156ft² -    ,4073411021,-122.108361,Sep 17 2013,Peninsula,/pen/apa/4073411021.html,37.398483
 (foster city),"Large Open Floor Plan in Quiet, 5-Star Community, Close to Shopping, D",$2183,   / 1br - 600ft² -    ,4073440220,-122.278227,Sep 17 2013,Peninsula,/pen/apa/4073440220.html,37.519125
 (san mateo),The Search is Over..Now Your Life Can Begin!,$4637,   / 3br - 1367ft² -    ,4073482609,-122.342481,Sep 17 2013,Peninsula,/pen/apa/4073482609.html,37.566436
 (san mateo),THREE-BEDROOM APARTMENT DOWNTOWN SAN MATEO ,$2945,   / 3br - 1200ft² -    ,4073475344,,Sep 17 2013,Peninsula,/pen/apa/4073475344.html,
 (pacifica),Gated community on the ocean! Amazing views! ,$2719,   / 2br - 925ft² -    ,4073470390,-122.492129,Sep 17 2013,Peninsula,/pen/apa/4073470390.html,37.651397
 (millbrae),Luxury 1800 sf. Modern Condo w/ Views ~ J.Wavro,$4200,   / 2br -    ,4073152294,-122.388683,Sep 17 2013,Peninsula,/pen/apa/4073152294.html,37.596935
 (belmont),Huge & Remodeled Top Floor 2BR/2BA Apartment in Belmont,,  2br -    ,4020819429,-122.299679,Sep 17 2013,Peninsula,/pen/apa/4020819429.html,37.509837
 (south san francisco),"$1,595.00-1BR Remodeled Available now.",$1595,   / 1br - 700ft² -    ,4073147096,-122.434138,Sep 17 2013,Peninsula,/pen/apa/4073147096.html,37.656165
 (south san francisco),Baden-  Large eat-in kitchen electric stove & refrigerator,$1695,   / 2br -    ,4073085836,-122.422273,Sep 17 2013,Peninsula,/pen/apa/4073085836.html,37.656704
 (foster city),BEAUTIFUL FOSTER CITY HOME -ALDEN PARK,$4550,   / 3br - 2400ft² -    ,4043198621,-122.259632,Sep 17 2013,Peninsula,/pen/apa/4043198621.html,37.541899
 (foster city),Beautiful Corner Unit Townhouse,$2850,   / 2br - 1230ft² -    ,4056414531,-122.274458,Sep 17 2013,Peninsula,/pen/apa/4056414531.html,37.55895
 (foster city),$2395 for Quiet corner TownHome in Beautiful Foster City!,$2395,   / 2br - 1020ft² -    ,4073120793,-122.261543,Sep 17 2013,Peninsula,/pen/apa/4073120793.html,37.555698
 (mountain view),Come home and unwind! Play our all weather 9 hole putting green.,$2095,      ,4073139282,-122.078463,Sep 17 2013,Peninsula,/pen/apa/4073139282.html,37.405332
 (burlingame),Spacious One Bedroom with Washer & Dryer In-Unit! Near Downtown!,$2035,   / 1br - 624ft² -    ,4073131072,-122.359378,Sep 17 2013,Peninsula,/pen/apa/4073131072.html,37.58647
 (atherton),"****Beautiful Updated 4br/3ba w/Pool, Hot Tub, Gardens, HUGE Lot!****",$8950,   / 4br - 3000ft² -    ,4073030696,-122.202292,Sep 17 2013,Peninsula,/pen/apa/4073030696.html,37.466456
 (san mateo),WE WELCOME PETS!  2BR 2BA Walkable!,$3789,   / 2br - 1122ft² -    ,4073106249,,Sep 17 2013,Peninsula,/pen/apa/4073106249.html,
 (redwood city),Charming House close to Atherton,$2895,   / 2br -    ,4072345313,-122.223921,Sep 16 2013,Peninsula,/pen/apa/4072345313.html,37.455818
 (palo alto),3 Bedroom Palo Alto Townhome with Private Backyard -$4350,$4350,   / 3br - 1500ft² -    ,4072324903,,Sep 16 2013,Peninsula,/pen/apa/4072324903.html,
 (redwood city),Ideal Corporate Housing. Furnished resort-type house with pool/hottub.,$8000,   / 4br - 3000ft² -    ,4057001942,-122.264478,Sep 16 2013,Peninsula,/pen/apa/4057001942.html,37.462938
 (mountain view),Hurry before its gone! Lovely 2nd floor 2x2 with courtyard view!,$5511,   / 2br - 1110ft² -    ,4072308645,,Sep 16 2013,Peninsula,/pen/apa/4072308645.html,
 (pacifica),"Coastal Living at its Best! Minutes to SF, Bart and SFO!",$2104,   / 2br -    ,4072268889,-122.492334,Sep 16 2013,Peninsula,/pen/apa/4072268889.html,37.636335
 (san mateo),CLASSIC TRADITIONAL in BAYWOOD KNOLLS!,$5000,   / 3br - 1870ft² -    ,4057636286,-122.334523,Sep 16 2013,Peninsula,/pen/apa/4057636286.html,37.549528
 (brisbane),"Open this SF BAY area house on 9/21, afternoon 1;30 to 4:00",$4195,   / 4br - 2560ft² -    ,4072286514,-122.407839,Sep 16 2013,Peninsula,/pen/apa/4072286514.html,37.679975
 (menlo park),1 bd / 1ba unit for rent,$1600,   / 1br -    ,4072284688,-122.160673,Sep 16 2013,Peninsula,/pen/apa/4072284688.html,37.462392
 (pacifica),Sunny 1 Bedroom steps to the beach!,$2104,   / 1br -    ,4072260160,,Sep 16 2013,Peninsula,/pen/apa/4072260160.html,
 (palo alto),2 Bedroom 1 bath 4-plex,$3200,   / 2br - 928ft² -    ,4072275443,-122.162661,Sep 16 2013,Peninsula,/pen/apa/4072275443.html,37.450295
 (pacifica),"Beautiful Views, Glamorous Lifestyle...Resort Community",$2104,   / 1br -    ,4072255815,,Sep 16 2013,Peninsula,/pen/apa/4072255815.html,
 (daly city),Come see what we mean by Lofty living at La Terrazza ,$3290,   / 2br - 1321ft² -    ,4072227940,-122.463383,Sep 16 2013,Peninsula,/pen/apa/4072227940.html,37.682733
 (palo alto),"STUNNING, AMAZING, NEWER EXECUTIVE HOUSING - RARE TO FIND",$14500,   / 8br - 5025ft² -    ,4075763050,,Sep 18 2013,Peninsula,/pen/apa/4075763050.html,
 (foster city),1 BR - Ground Floor - Sunny!! Last 1 BR Left -- $400 off Move in!!,$2395,   / 1br - 712ft² -    ,4075517868,-122.265678,Sep 18 2013,Peninsula,/pen/apa/4075517868.html,37.569135
 (foster city),"2 Bedroom, 1.5 Bath Quiet Corner Townhome in Foster City!",$2395,   / 2br - 1020ft² -    ,4075515149,-122.261543,Sep 18 2013,Peninsula,/pen/apa/4075515149.html,37.555698
 (daly city),STUNNING STUDIO APARTMENT NEAR SHOPPING AND DINING!,$1490,   / 482ft² -    ,4075395990,-122.477347,Sep 18 2013,Peninsula,/pen/apa/4075395990.html,37.665397
 (mountain view),2 bed/2 bath unit near Downtown Mountain View,$3100,   / 2br - 1200ft² -    ,4051176512,-122.076988,Sep 18 2013,Peninsula,/pen/apa/4051176512.html,37.38298
 (foster city),Top Floor -- Sunny -- Stainless Steel 1st Month FREE!!  Lease Today!!,$2624,   / 1br - 876ft² -    ,4075507615,-122.266222,Sep 18 2013,Peninsula,/pen/apa/4075507615.html,37.568365
 (san bruno),Great place! AWESOME price!!!,$2096,   / 2br - 850ft² -    ,4061067808,-122.462848,Sep 18 2013,Peninsula,/pen/apa/4061067808.html,37.636965
 (burlingame),HILLSBOROUGH HOUSE RENT,$9000,   / 4br - 4500ft² -    ,4075455870,,Sep 18 2013,Peninsula,/pen/apa/4075455870.html,
 (palo alto),Palo Alto renovated 2bed/1bath in 4plex,$2580,   / 2br - 750ft² -    ,4074521898,-122.132774,Sep 17 2013,Peninsula,/pen/apa/4074521898.html,37.423739
 (san mateo),Perfect Apartment Home In Great Community!,$2635,   / 2br - 850ft² -    ,4074209081,-122.310436,Sep 17 2013,Peninsula,/pen/apa/4074209081.html,37.573846
 (foster city),4 Room 3睡房 + 書房 / 2全套浴室&,$3750,   / 3br -    ,4074189318,-122.283714,Sep 17 2013,Peninsula,/pen/apa/4074189318.html,37.545744
 (menlo park),SPACIOUS AND BRIGHT 2X2 WITH PRIVATE BALCONY! WALK TO UNIVERSITY AVE!,$2995,   / 2br - 1100ft² -    ,4062779937,-122.169428,Sep 17 2013,Peninsula,/pen/apa/4062779937.html,37.447879
 (mountain view),Walk to downtown Castro St! Hardwood floors! Avail Mid Sept,$1695,   / 1br -    ,4030345051,,Sep 17 2013,Peninsula,/pen/apa/4030345051.html,
 (palo alto),Two Blocks to University Ave! Parking and Private Exterior Storage!,$2895,   / 2br - 1050ft² -    ,4059369803,-122.163542,Sep 17 2013,Peninsula,/pen/apa/4059369803.html,37.448171
 (palo alto),Large 2BR with 700sqft PRIVATE PATIO! Remodeled Kitchen & Bath!,$3295,   / 2br - 1000ft² -    ,4043494381,-122.155931,Sep 17 2013,Peninsula,/pen/apa/4043494381.html,37.44718
 (palo alto),NEWLY REMODELED TWO BEDROOM! WALK TO UNIVERSITY AVE & CALTRAIN!,$2995,   / 2br - 850ft² -    ,4043523494,-122.157412,Sep 17 2013,Peninsula,/pen/apa/4043523494.html,37.44638
 (mountain view),2 Weeks Free! Top Floor Brand New 1 Bed 1 Bath Luxury Community,$3989,   / 1br - 860ft² -    ,4073806457,,Sep 17 2013,Peninsula,/pen/apa/4073806457.html,
 (redwood city),Cardio and weight machines and free weights,$1906,   / 411ft² -    ,4073798951,-122.214745,Sep 17 2013,Peninsula,/pen/apa/4073798951.html,37.469431
 (foster city),Nice Lovely Townhouse for rent (94404),$3400,   / 3br - 1580ft² -    ,4044993185,-122.268262,Sep 17 2013,Peninsula,/pen/apa/4044993185.html,37.547504
 (redwood city),Absolutely Amazing Views In This Community! Spacious Two Bedroom,$3120,   / 2br - 1109ft² -    ,4073786360,,Sep 17 2013,Peninsula,/pen/apa/4073786360.html,
 (pacifica),Coastal Living Like No Other! Golf Course and Ocean Views,$1805,   / 1br - 624ft² -    ,4073779951,-122.485858,Sep 17 2013,Peninsula,/pen/apa/4073779951.html,37.633649
 (mountain view),2BA LG Great Nbrhood/Granite Ctrs/Streams/Pools/Spa/Fitness/FREE WiFi,$2795,   / 2br - 940ft² -    ,4073539731,,Sep 17 2013,Peninsula,/pen/apa/4073539731.html,
 (mountain view),2 Bath CONDO ( 1943 Mt. Vernon Court # 104 ),$2350,   / 2br -    ,4036094009,-122.0963,Sep 17 2013,Peninsula,/pen/apa/4036094009.html,37.396414
 (foster city),Lovely 1 BR 1 BA Apartment with Remodeled Kitchen,$2242,   / 1br - 725ft² -    ,4073774806,-122.264334,Sep 17 2013,Peninsula,/pen/apa/4073774806.html,37.554738
 (los altos),2 Bed/2 Bath Second Floor CONDO ( 150 W. Edith Ave. # 28 ),$2800,   / 2br - 1092ft² -    ,4036087047,-122.108059,Sep 17 2013,Peninsula,/pen/apa/4036087047.html,37.377404
 (san bruno),"4,600 square foot fitness center with top-of-the-line equipment!",$2809,   / 2br -    ,4073733385,-122.429,Sep 17 2013,Peninsula,/pen/apa/4073733385.html,37.6247
 (menlo park),Beautifully remodeled apartment on tree-lined street!,$2595,   / 1br -    ,4073769028,-122.180378,Sep 17 2013,Peninsula,/pen/apa/4073769028.html,37.455409
 (east palo alto),Second Floor 2x1 Ready for YOU!,$1877,   / 2br - 813ft² -    ,4073407859,-122.136774,Sep 17 2013,Peninsula,/pen/apa/4073407859.html,37.454438
 (pacifica),Conveniently Located! Garage Parking! Tour Today!,$2489,   / 2br - 955ft² -    ,4073468505,-122.478739,Sep 17 2013,Peninsula,/pen/apa/4073468505.html,37.658761
 (daly city),Rent today! Just minutes from SF!,$2875,   / 2br - 1052ft² -    ,4073467270,-122.462405,Sep 17 2013,Peninsula,/pen/apa/4073467270.html,37.70353
 (san mateo),$1650/ 1 Bedroom/ 1 Bath Apartment,$1650,   / 1br -    ,4073463197,-122.332581,Sep 17 2013,Peninsula,/pen/apa/4073463197.html,37.576135
 (san mateo),*AwwMazing newly renovated apartment!!! Call Today!!,$2260,   / 1br - 722ft² -    ,4073412746,-122.325998,Sep 17 2013,Peninsula,/pen/apa/4073412746.html,37.560763
 (san mateo),Downtown  San Mateo/  Private Patio,$1995,   / 1br - 750ft² -    ,4073457245,,Sep 17 2013,Peninsula,/pen/apa/4073457245.html,
 (east palo alto),Charming 1 bedroom Condo - Available Now!!,$1725,   / 1br -    ,4047673739,-122.145073,Sep 17 2013,Peninsula,/pen/apa/4047673739.html,37.461744
 (foster city),"Huge, Open Floor Plans Right on the Water",$2148,   / 1br -    ,4073450407,,Sep 17 2013,Peninsula,/pen/apa/4073450407.html,
 (burlingame),Brand new kitchen and bathroom in this fantastic studio!,$1885,   / 520ft² -    ,4073448945,-122.359378,Sep 17 2013,Peninsula,/pen/apa/4073448945.html,37.58647
 (foster city),Lagoon Views from Your Private Patio,$1909,   / 1br - 667ft² -    ,4073447573,-122.260559,Sep 17 2013,Peninsula,/pen/apa/4073447573.html,37.552573
 (menlo park),One bedroom in a fourplex on Waverley,$1975,   / 1br - 600ft² -    ,4073444513,-122.173591,Sep 17 2013,Peninsula,/pen/apa/4073444513.html,37.452035
 (san mateo),Walk to Downtown! Live close to it all! 1bdrm available NOW!!!,$2100,   / 1br - 620ft² -    ,4060871160,,Sep 17 2013,Peninsula,/pen/apa/4060871160.html,
 (san mateo),Large 2x1 Corner Unit Available for Move in October!!!,$2600,   / 2br - 840ft² -    ,4060872213,-122.328508,Sep 17 2013,Peninsula,/pen/apa/4060872213.html,37.561209
 (san mateo),"Top Floor Hardwood floors Beautiful Large Bay Window, Fireplace 2x1 ",$2950,   / 2br - 900ft² -    ,4060759746,-122.328997,Sep 17 2013,Peninsula,/pen/apa/4060759746.html,37.56072
 (redwood city),CHARMING WESTSIDE Single Family Home,$3900,   / 3br -    ,4043135187,,Sep 17 2013,Peninsula,/pen/apa/4043135187.html,
 (mountain view),"Sunny downtown Remod, gas stove, TILE flr, YARD, POOL, Carport+2nd/stg",$2095,   / 1br -    ,4064864272,-122.08467,Sep 17 2013,Peninsula,/pen/apa/4064864272.html,37.387157
 (east palo alto),Pet Friendly Two Bedroom!,$2054,   / 2br - 967ft² -    ,4073093227,-122.136774,Sep 17 2013,Peninsula,/pen/apa/4073093227.html,37.454438
 (palo alto),Mid-town Spacious Home,$8000,   / 5br - 3300ft² -    ,4073085661,-122.120674,Sep 17 2013,Peninsula,/pen/apa/4073085661.html,37.434039
 (san mateo),BEST DEAL ON THE PENINSULA!,$1895,   / 2br - 762ft² -    ,4073065164,-122.32588,Sep 17 2013,Peninsula,/pen/apa/4073065164.html,37.579335
 (pacifica),One bedroom one bathroom apartment October 7th!!! ,$1900,   / 1br -    ,4056683025,-122.492385,Sep 17 2013,Peninsula,/pen/apa/4056683025.html,37.630435
 (redwood city),Amazing Water & Marina Views from This Large 1x1 in Resort Style Area!,$2835,   / 1br - 768ft² -    ,4073058121,-122.220068,Sep 17 2013,Peninsula,/pen/apa/4073058121.html,37.499104
 (south san francisco),"TRI-LEVEL TOWNHOUSE (1 minute walk to SSF BART, Trader Joe's, Costco) ",$3300,   / 3br - 1500ft² -    ,4056138140,,Sep 17 2013,Peninsula,/pen/apa/4056138140.html,
 (south san francisco),"Sophisticated, Luxury  Living Steps from the City!",$2323,   / 1br -    ,4072230234,-122.436173,Sep 16 2013,Peninsula,/pen/apa/4072230234.html,37.65313
 (redwood city),A Beautiful New Custom Home,$4300,   / 3br - 1580ft² -    ,4072239584,-122.227514,Sep 16 2013,Peninsula,/pen/apa/4072239584.html,37.46447
 (burlingame),Remodeled 2Bed/1Bath with Washer & Dryer in Unit!,$2480,   / 2br - 806ft² -    ,4072229916,-122.359378,Sep 16 2013,Peninsula,/pen/apa/4072229916.html,37.58647
 (san mateo),Now accepting applications!,$2052,   / 2br - 750ft² -    ,4072191122,,Sep 16 2013,Peninsula,/pen/apa/4072191122.html,
 (menlo park),Beautiful 3 Bed 2 Bath House Available NOW!,$3550,   / 3br - 1200ft² -    ,4072194915,-122.200226,Sep 16 2013,Peninsula,/pen/apa/4072194915.html,37.469938
 (redwood city),Town Home on the Water ,$3895,   / 2br - 1196ft² -    ,4072194203,,Sep 16 2013,Peninsula,/pen/apa/4072194203.html,
 (mountain view),Check out our Kitchen! Granite Counters. European Style Cabinets.,$2995,   / 2br -    ,4072192523,,Sep 16 2013,Peninsula,/pen/apa/4072192523.html,
 (los altos),Open and Spacious with Pool View!,$2345,   / 1br - 1000ft² -    ,4072173779,-122.117672,Sep 16 2013,Peninsula,/pen/apa/4072173779.html,37.38148
 (los altos),"Luxury, Resort Living in the Heart of Los Altos!",$2345,   / 1br - 1000ft² -    ,4072183079,-122.11853,Sep 16 2013,Peninsula,/pen/apa/4072183079.html,37.38107
 (redwood city),2 bed - Fully Remodeled w/patio - Redwood City,$1900,   / 2br -    ,4061491410,-122.20709,Sep 16 2013,Peninsula,/pen/apa/4061491410.html,37.47738
 (mountain view),Quality and convenience at a price you can afford!,$3395,   / 3br -    ,4072135807,,Sep 16 2013,Peninsula,/pen/apa/4072135807.html,
 (mountain view),"Large 1BR, Top Floor, Excellent Palo Alto border location ",$1795,   / 1br - 654ft² -    ,4075503782,-122.111952,Sep 18 2013,Peninsula,/pen/apa/4075503782.html,37.406368
 (palo alto),"Walk to Stanford! Darling Duplex in GREAT location, WALK to everything",$2495,   / 1br -    ,4030289929,,Sep 17 2013,Peninsula,/pen/apa/4030289929.html,
 (san mateo),Single Family Home in San Mateo on Cobb Street. (Shoreview),$3500,   / 4br - 1470ft² -    ,4074202254,-122.30548,Sep 17 2013,Peninsula,/pen/apa/4074202254.html,37.564535
